Reciprocal In Out
7.0 25.0 2.0
10.0 15.0 0.0
1.0 1.0 0.0
3.0 20.0 84.0
5.0 13.0 1.0
18.0 36.0 170.0
3.0 3.0 2.0
0.0 1.0 0.0
5.0 10.0 1.0
1.0 3.0 0.0
1.0 1.0 0.0
2.0 2.0 0.0
0.0 1.0 0.0
32.0 28.0 24.0
1.0 14.0 0.0
1.0 20.0 3.0
0.0 1.0 0.0
2.0 12.0 0.0
1.0 3.0 1.0
1.0 4.0 0.0
2.0 6.0 0.0
4.0 18.0 0.0
2.0 5.0 0.0
1.0 19.0 1.0
1.0 4.0 0.0
1.0 2.0 0.0
17.0 35.0 6.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
61.0 56.0 478.0
1.0 3.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
3.0 17.0 42.0
1.0 1.0 0.0
5.0 1.0 5.0
1.0 7.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
4.0 11.0 15.0
2.0 4.0 0.0
1.0 1.0 0.0
2.0 21.0 4.0
1.0 4.0 0.0
7.0 25.0 3.0
38.0 29.0 346.0
3.0 3.0 0.0
1.0 3.0 0.0
9.0 3.0 0.0
2.0 29.0 12.0
12.0 46.0 32.0
1.0 5.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
8.0 17.0 4.0
1.0 5.0 0.0
2.0 1.0 1.0
3.0 1.0 1.0
1.0 3.0 0.0
27.0 41.0 100.0
3.0 5.0 0.0
1.0 12.0 0.0
1.0 1.0 0.0
11.0 11.0 1.0
17.0 44.0 103.0
39.0 52.0 148.0
1.0 2.0 9.0
4.0 22.0 1.0
0.0 1.0 0.0
1.0 2.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
1.0 7.0 0.0
7.0 11.0 5.0
1.0 21.0 1.0
0.0 1.0 0.0
2.0 5.0 0.0
1.0 1.0 0.0
11.0 14.0 13.0
1.0 5.0 0.0
44.0 35.0 23.0
0.0 1.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
1.0 4.0 1.0
3.0 18.0 3.0
5.0 13.0 1.0
0.0 1.0 0.0
1.0 1.0 1.0
17.0 6.0 1.0
10.0 28.0 28.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
10.0 22.0 2.0
2.0 3.0 0.0
3.0 9.0 4.0
1.0 1.0 0.0
0.0 1.0 0.0
17.0 28.0 66.0
20.0 34.0 82.0
1.0 1.0 0.0
6.0 14.0 1.0
12.0 5.0 0.0
16.0 5.0 19.0
2.0 1.0 0.0
1.0 1.0 0.0
2.0 1.0 0.0
2.0 10.0 1.0
3.0 6.0 0.0
1.0 2.0 1.0
1.0 1.0 0.0
1.0 2.0 0.0
27.0 12.0 32.0
1.0 1.0 0.0
8.0 35.0 135.0
3.0 21.0 1.0
11.0 10.0 1.0
1.0 2.0 0.0
1.0 4.0 0.0
1.0 1.0 0.0
2.0 1.0 1.0
1.0 1.0 1.0
26.0 29.0 4.0
1.0 1.0 0.0
2.0 4.0 0.0
1.0 2.0 0.0
2.0 11.0 0.0
27.0 19.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 6.0 1.0
6.0 21.0 1.0
0.0 0.0 0.0
1.0 3.0 0.0
1.0 2.0 0.0
1.0 2.0 1.0
12.0 8.0 2.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 3.0 0.0
1.0 4.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
2.0 11.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
1.0 6.0 0.0
0.0 0.0 0.0
2.0 8.0 1.0
1.0 1.0 0.0
4.0 4.0 0.0
0.0 1.0 0.0
5.0 20.0 1.0
2.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 4.0 0.0
3.0 5.0 0.0
1.0 12.0 2.0
6.0 23.0 1.0
2.0 12.0 1.0
2.0 16.0 0.0
1.0 30.0 0.0
0.0 1.0 0.0
2.0 1.0 0.0
8.0 10.0 16.0
12.0 23.0 9.0
2.0 4.0 1.0
1.0 4.0 0.0
0.0 1.0 0.0
43.0 24.0 64.0
20.0 20.0 93.0
1.0 20.0 0.0
4.0 8.0 1.0
28.0 15.0 1.0
8.0 1.0 0.0
3.0 12.0 1.0
0.0 1.0 0.0
9.0 18.0 1.0
1.0 9.0 0.0
4.0 6.0 0.0
2.0 2.0 3.0
3.0 2.0 0.0
0.0 1.0 0.0
13.0 3.0 1.0
14.0 10.0 7.0
17.0 63.0 122.0
5.0 12.0 6.0
0.0 1.0 0.0
9.0 17.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
5.0 2.0 0.0
11.0 9.0 7.0
16.0 19.0 2.0
3.0 7.0 1.0
0.0 1.0 0.0
0.0 4.0 0.0
0.0 1.0 0.0
1.0 9.0 0.0
0.0 2.0 0.0
2.0 5.0 1.0
6.0 8.0 0.0
4.0 1.0 0.0
8.0 8.0 4.0
1.0 7.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
3.0 19.0 0.0
4.0 12.0 1.0
2.0 1.0 0.0
3.0 8.0 1.0
1.0 6.0 0.0
4.0 13.0 11.0
18.0 13.0 0.0
6.0 3.0 0.0
0.0 0.0 0.0
4.0 13.0 4.0
1.0 1.0 0.0
7.0 7.0 0.0
31.0 25.0 14.0
44.0 47.0 181.0
3.0 16.0 1.0
10.0 23.0 2.0
12.0 9.0 4.0
10.0 8.0 0.0
0.0 1.0 0.0
6.0 1.0 0.0
2.0 3.0 0.0
1.0 11.0 0.0
1.0 6.0 0.0
0.0 4.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
3.0 6.0 10.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
1.0 8.0 0.0
4.0 11.0 5.0
2.0 5.0 39.0
0.0 1.0 0.0
19.0 30.0 91.0
1.0 7.0 0.0
1.0 4.0 1.0
14.0 28.0 1.0
0.0 1.0 0.0
1.0 4.0 0.0
17.0 19.0 1.0
1.0 1.0 0.0
2.0 3.0 0.0
1.0 1.0 0.0
52.0 37.0 2.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
9.0 19.0 4.0
21.0 16.0 8.0
4.0 2.0 1.0
4.0 9.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
2.0 4.0 0.0
1.0 1.0 1.0
8.0 10.0 3.0
1.0 1.0 0.0
3.0 15.0 55.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 0.0 0.0
11.0 34.0 106.0
2.0 7.0 0.0
8.0 10.0 0.0
6.0 8.0 1.0
33.0 34.0 169.0
1.0 1.0 0.0
21.0 27.0 12.0
3.0 1.0 0.0
1.0 8.0 4.0
6.0 5.0 1.0
16.0 3.0 4.0
9.0 8.0 0.0
10.0 8.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
15.0 13.0 31.0
2.0 3.0 0.0
1.0 0.0 0.0
1.0 2.0 0.0
2.0 2.0 0.0
17.0 4.0 0.0
1.0 1.0 0.0
3.0 2.0 0.0
3.0 18.0 1.0
1.0 1.0 0.0
1.0 8.0 1.0
4.0 9.0 14.0
9.0 22.0 56.0
0.0 1.0 0.0
13.0 7.0 2.0
0.0 1.0 0.0
0.0 1.0 0.0
35.0 37.0 97.0
0.0 1.0 0.0
1.0 1.0 0.0
6.0 11.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
11.0 38.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
24.0 5.0 1.0
1.0 1.0 0.0
0.0 0.0 0.0
4.0 6.0 0.0
4.0 9.0 1.0
1.0 1.0 0.0
1.0 5.0 0.0
4.0 13.0 1.0
8.0 26.0 1.0
104.0 80.0 404.0
1.0 0.0 0.0
12.0 6.0 0.0
0.0 0.0 0.0
4.0 10.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
2.0 4.0 0.0
2.0 3.0 1.0
13.0 9.0 41.0
1.0 6.0 0.0
0.0 1.0 0.0
20.0 30.0 19.0
6.0 3.0 0.0
4.0 2.0 1.0
3.0 4.0 43.0
1.0 2.0 0.0
0.0 1.0 0.0
7.0 24.0 31.0
13.0 36.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 2.0 1.0
8.0 3.0 0.0
1.0 1.0 0.0
2.0 4.0 0.0
1.0 1.0 0.0
27.0 60.0 75.0
1.0 2.0 0.0
3.0 3.0 8.0
10.0 2.0 0.0
6.0 18.0 1.0
0.0 1.0 0.0
1.0 9.0 1.0
0.0 2.0 0.0
27.0 19.0 13.0
3.0 18.0 44.0
0.0 0.0 0.0
2.0 1.0 0.0
11.0 13.0 0.0
2.0 2.0 0.0
8.0 2.0 0.0
14.0 5.0 2.0
6.0 9.0 1.0
0.0 1.0 0.0
0.0 2.0 0.0
0.0 0.0 0.0
64.0 26.0 36.0
0.0 0.0 0.0
35.0 49.0 36.0
40.0 26.0 165.0
3.0 25.0 1.0
1.0 1.0 0.0
76.0 51.0 275.0
0.0 1.0 0.0
5.0 8.0 0.0
2.0 6.0 0.0
3.0 6.0 1.0
51.0 54.0 144.0
2.0 2.0 0.0
1.0 1.0 0.0
12.0 19.0 2.0
2.0 1.0 0.0
1.0 2.0 0.0
7.0 8.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
3.0 3.0 1.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 7.0 0.0
1.0 12.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
5.0 4.0 0.0
0.0 2.0 0.0
0.0 1.0 0.0
1.0 10.0 1.0
12.0 10.0 49.0
8.0 19.0 39.0
0.0 1.0 0.0
2.0 20.0 0.0
8.0 23.0 66.0
0.0 1.0 0.0
2.0 3.0 1.0
38.0 31.0 18.0
1.0 1.0 0.0
4.0 5.0 1.0
6.0 11.0 1.0
13.0 12.0 14.0
2.0 6.0 1.0
1.0 1.0 0.0
8.0 7.0 1.0
1.0 1.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
2.0 5.0 0.0
39.0 52.0 198.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 5.0 1.0
1.0 14.0 0.0
57.0 20.0 3.0
43.0 39.0 117.0
5.0 9.0 0.0
5.0 9.0 0.0
1.0 3.0 0.0
1.0 5.0 1.0
1.0 9.0 0.0
3.0 4.0 0.0
0.0 1.0 0.0
7.0 9.0 2.0
7.0 13.0 1.0
1.0 7.0 0.0
30.0 41.0 1.0
5.0 4.0 1.0
1.0 1.0 0.0
15.0 4.0 1.0
0.0 1.0 0.0
9.0 7.0 1.0
20.0 9.0 0.0
10.0 8.0 1.0
1.0 2.0 0.0
1.0 8.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
39.0 16.0 37.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 7.0 0.0
2.0 10.0 0.0
4.0 19.0 0.0
1.0 7.0 0.0
1.0 1.0 0.0
40.0 28.0 40.0
6.0 16.0 1.0
1.0 9.0 1.0
0.0 0.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
11.0 15.0 1.0
29.0 24.0 10.0
2.0 1.0 0.0
55.0 19.0 88.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 6.0 0.0
40.0 71.0 179.0
1.0 1.0 0.0
2.0 5.0 1.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 12.0 0.0
20.0 14.0 1.0
5.0 10.0 0.0
25.0 12.0 88.0
1.0 6.0 1.0
3.0 6.0 0.0
5.0 15.0 2.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
2.0 8.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
8.0 13.0 9.0
15.0 18.0 58.0
2.0 3.0 0.0
33.0 98.0 136.0
1.0 7.0 0.0
1.0 3.0 1.0
3.0 12.0 0.0
29.0 33.0 28.0
9.0 8.0 8.0
0.0 1.0 0.0
8.0 6.0 0.0
5.0 6.0 0.0
1.0 1.0 0.0
23.0 37.0 1.0
22.0 21.0 5.0
78.0 118.0 88.0
30.0 22.0 123.0
4.0 4.0 0.0
6.0 3.0 0.0
2.0 1.0 1.0
4.0 10.0 1.0
44.0 31.0 1.0
1.0 3.0 0.0
2.0 7.0 0.0
0.0 1.0 0.0
6.0 16.0 1.0
5.0 1.0 0.0
0.0 4.0 0.0
5.0 9.0 0.0
1.0 1.0 0.0
6.0 18.0 24.0
1.0 1.0 0.0
2.0 2.0 0.0
1.0 2.0 0.0
4.0 7.0 4.0
12.0 23.0 16.0
2.0 4.0 0.0
7.0 7.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
13.0 16.0 1.0
2.0 9.0 0.0
4.0 10.0 54.0
6.0 7.0 1.0
40.0 44.0 1.0
1.0 4.0 1.0
1.0 2.0 0.0
0.0 0.0 0.0
5.0 23.0 2.0
6.0 10.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
12.0 21.0 56.0
1.0 1.0 0.0
2.0 4.0 1.0
7.0 2.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 4.0 0.0
15.0 4.0 4.0
0.0 0.0 0.0
1.0 5.0 0.0
1.0 0.0 0.0
7.0 13.0 1.0
2.0 8.0 1.0
3.0 4.0 1.0
8.0 1.0 0.0
1.0 1.0 0.0
6.0 19.0 1.0
60.0 29.0 13.0
2.0 6.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 1.0
2.0 3.0 0.0
1.0 2.0 1.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 4.0 0.0
76.0 53.0 62.0
21.0 16.0 3.0
1.0 2.0 0.0
0.0 1.0 0.0
12.0 11.0 0.0
2.0 10.0 0.0
11.0 30.0 14.0
17.0 34.0 4.0
14.0 3.0 19.0
0.0 3.0 0.0
1.0 1.0 1.0
0.0 0.0 0.0
6.0 16.0 6.0
1.0 4.0 0.0
3.0 13.0 6.0
1.0 10.0 0.0
0.0 1.0 0.0
8.0 3.0 3.0
1.0 1.0 0.0
12.0 5.0 9.0
1.0 1.0 0.0
1.0 1.0 0.0
10.0 51.0 52.0
3.0 19.0 3.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 2.0 0.0
1.0 2.0 0.0
3.0 9.0 1.0
8.0 15.0 25.0
6.0 11.0 0.0
3.0 24.0 6.0
6.0 22.0 1.0
13.0 13.0 14.0
4.0 1.0 0.0
5.0 21.0 65.0
3.0 19.0 27.0
11.0 57.0 128.0
24.0 30.0 10.0
1.0 7.0 0.0
3.0 2.0 0.0
50.0 37.0 118.0
2.0 3.0 0.0
1.0 1.0 0.0
21.0 33.0 25.0
9.0 9.0 1.0
3.0 6.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 9.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
5.0 7.0 0.0
2.0 1.0 0.0
1.0 1.0 0.0
22.0 11.0 119.0
5.0 3.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
21.0 29.0 55.0
48.0 33.0 17.0
1.0 3.0 0.0
1.0 1.0 3.0
1.0 1.0 0.0
50.0 23.0 84.0
31.0 17.0 83.0
22.0 18.0 5.0
1.0 9.0 1.0
6.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 4.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
3.0 41.0 2.0
0.0 1.0 0.0
5.0 2.0 0.0
6.0 18.0 2.0
1.0 1.0 0.0
8.0 5.0 1.0
1.0 1.0 1.0
2.0 18.0 3.0
23.0 9.0 9.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
8.0 23.0 0.0
0.0 1.0 0.0
1.0 5.0 1.0
22.0 4.0 0.0
12.0 14.0 3.0
9.0 43.0 80.0
1.0 4.0 0.0
56.0 40.0 84.0
1.0 8.0 1.0
31.0 37.0 34.0
2.0 1.0 0.0
4.0 3.0 0.0
1.0 1.0 0.0
1.0 4.0 0.0
2.0 10.0 4.0
17.0 13.0 4.0
1.0 6.0 1.0
9.0 5.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
3.0 19.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
1.0 3.0 0.0
1.0 4.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
2.0 9.0 1.0
39.0 67.0 77.0
23.0 44.0 4.0
3.0 2.0 0.0
5.0 21.0 3.0
1.0 1.0 0.0
11.0 11.0 1.0
8.0 17.0 11.0
0.0 1.0 0.0
1.0 13.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
10.0 14.0 1.0
16.0 16.0 228.0
0.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
38.0 25.0 20.0
1.0 3.0 1.0
1.0 6.0 0.0
2.0 5.0 0.0
1.0 1.0 0.0
2.0 5.0 0.0
1.0 3.0 1.0
0.0 1.0 0.0
1.0 5.0 0.0
36.0 34.0 114.0
6.0 3.0 1.0
6.0 8.0 1.0
6.0 34.0 39.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
2.0 6.0 12.0
0.0 6.0 0.0
4.0 15.0 18.0
5.0 11.0 0.0
4.0 6.0 0.0
0.0 1.0 0.0
13.0 22.0 26.0
23.0 15.0 1.0
36.0 41.0 109.0
39.0 51.0 43.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
21.0 38.0 5.0
0.0 9.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 7.0 1.0
1.0 2.0 0.0
0.0 0.0 0.0
1.0 3.0 0.0
3.0 4.0 0.0
1.0 4.0 0.0
1.0 3.0 0.0
3.0 4.0 0.0
5.0 30.0 1.0
24.0 16.0 1.0
2.0 10.0 1.0
1.0 2.0 0.0
1.0 1.0 0.0
8.0 37.0 2.0
1.0 5.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 6.0 0.0
2.0 13.0 1.0
1.0 6.0 3.0
14.0 23.0 1.0
29.0 19.0 1.0
1.0 1.0 0.0
1.0 2.0 0.0
17.0 11.0 4.0
1.0 2.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
14.0 8.0 17.0
14.0 20.0 24.0
7.0 3.0 0.0
1.0 2.0 0.0
1.0 2.0 1.0
1.0 2.0 1.0
1.0 1.0 0.0
3.0 6.0 3.0
1.0 1.0 0.0
1.0 18.0 0.0
10.0 12.0 0.0
5.0 5.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
48.0 61.0 126.0
3.0 14.0 0.0
1.0 4.0 1.0
1.0 1.0 0.0
2.0 1.0 0.0
6.0 2.0 1.0
37.0 36.0 7.0
2.0 9.0 1.0
1.0 9.0 0.0
1.0 1.0 0.0
2.0 1.0 0.0
47.0 9.0 6.0
1.0 1.0 0.0
3.0 1.0 0.0
3.0 9.0 8.0
1.0 2.0 0.0
11.0 20.0 2.0
2.0 1.0 0.0
2.0 19.0 0.0
1.0 2.0 0.0
19.0 12.0 2.0
1.0 4.0 0.0
1.0 1.0 0.0
26.0 16.0 4.0
3.0 23.0 0.0
1.0 1.0 0.0
0.0 2.0 0.0
18.0 20.0 32.0
3.0 6.0 2.0
1.0 4.0 0.0
15.0 24.0 5.0
31.0 82.0 78.0
1.0 1.0 0.0
2.0 5.0 8.0
1.0 1.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 9.0 1.0
16.0 15.0 2.0
11.0 10.0 142.0
15.0 14.0 1.0
1.0 19.0 0.0
5.0 8.0 0.0
3.0 3.0 0.0
1.0 11.0 0.0
5.0 9.0 8.0
1.0 12.0 0.0
1.0 2.0 0.0
11.0 8.0 8.0
4.0 2.0 1.0
6.0 14.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 6.0 0.0
0.0 1.0 0.0
1.0 3.0 1.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
2.0 1.0 0.0
19.0 4.0 1.0
20.0 12.0 28.0
10.0 34.0 1.0
10.0 3.0 1.0
2.0 2.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
15.0 40.0 68.0
1.0 3.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
32.0 58.0 167.0
0.0 1.0 0.0
11.0 16.0 1.0
9.0 10.0 1.0
5.0 1.0 0.0
1.0 2.0 0.0
1.0 5.0 0.0
0.0 1.0 0.0
9.0 13.0 26.0
2.0 12.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
2.0 1.0 0.0
1.0 1.0 0.0
1.0 12.0 1.0
4.0 3.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
2.0 20.0 3.0
6.0 55.0 91.0
1.0 2.0 1.0
1.0 6.0 1.0
0.0 2.0 0.0
13.0 39.0 70.0
1.0 1.0 0.0
3.0 4.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
6.0 7.0 0.0
0.0 0.0 0.0
1.0 2.0 0.0
12.0 7.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 4.0 0.0
1.0 2.0 0.0
4.0 4.0 1.0
1.0 4.0 1.0
13.0 14.0 3.0
1.0 2.0 0.0
23.0 20.0 1.0
0.0 1.0 0.0
18.0 31.0 2.0
1.0 2.0 0.0
6.0 7.0 58.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 1.0
14.0 35.0 51.0
1.0 1.0 0.0
0.0 1.0 0.0
11.0 6.0 12.0
9.0 4.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 4.0 1.0
1.0 1.0 0.0
12.0 3.0 6.0
1.0 2.0 0.0
8.0 25.0 6.0
1.0 1.0 0.0
3.0 9.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
43.0 38.0 61.0
9.0 28.0 2.0
1.0 1.0 0.0
1.0 5.0 1.0
1.0 3.0 0.0
3.0 8.0 1.0
3.0 1.0 0.0
5.0 27.0 1.0
9.0 5.0 1.0
0.0 1.0 0.0
2.0 4.0 0.0
3.0 5.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
8.0 6.0 0.0
9.0 6.0 19.0
3.0 2.0 0.0
1.0 4.0 0.0
2.0 1.0 0.0
1.0 3.0 0.0
1.0 5.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 3.0 1.0
0.0 2.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
23.0 38.0 143.0
38.0 51.0 90.0
0.0 0.0 0.0
30.0 28.0 30.0
1.0 1.0 0.0
7.0 12.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
2.0 9.0 1.0
1.0 7.0 1.0
2.0 7.0 0.0
0.0 0.0 0.0
10.0 11.0 1.0
1.0 3.0 0.0
3.0 2.0 1.0
0.0 5.0 1.0
1.0 1.0 0.0
3.0 14.0 1.0
10.0 16.0 1.0
1.0 4.0 0.0
2.0 1.0 0.0
1.0 1.0 0.0
120.0 111.0 1029.0
1.0 5.0 0.0
11.0 4.0 0.0
21.0 10.0 10.0
6.0 14.0 1.0
7.0 13.0 1.0
3.0 10.0 0.0
24.0 18.0 45.0
0.0 1.0 0.0
8.0 3.0 3.0
12.0 19.0 11.0
1.0 7.0 0.0
15.0 13.0 1.0
1.0 1.0 1.0
1.0 1.0 0.0
0.0 2.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
8.0 9.0 1.0
1.0 19.0 0.0
1.0 1.0 0.0
6.0 30.0 6.0
0.0 1.0 0.0
78.0 89.0 451.0
1.0 1.0 0.0
1.0 3.0 1.0
5.0 3.0 2.0
9.0 16.0 2.0
1.0 1.0 0.0
1.0 7.0 0.0
3.0 10.0 1.0
3.0 3.0 1.0
8.0 16.0 0.0
1.0 8.0 1.0
1.0 7.0 0.0
1.0 1.0 0.0
3.0 12.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
40.0 36.0 10.0
1.0 2.0 0.0
1.0 13.0 0.0
1.0 2.0 0.0
18.0 15.0 11.0
1.0 1.0 0.0
1.0 1.0 0.0
75.0 27.0 116.0
1.0 1.0 0.0
3.0 3.0 0.0
1.0 1.0 0.0
3.0 1.0 0.0
5.0 5.0 0.0
1.0 5.0 0.0
1.0 1.0 0.0
4.0 9.0 29.0
9.0 18.0 7.0
1.0 13.0 0.0
2.0 5.0 0.0
5.0 11.0 0.0
2.0 5.0 1.0
44.0 63.0 306.0
1.0 1.0 0.0
3.0 15.0 19.0
0.0 1.0 0.0
1.0 3.0 0.0
3.0 18.0 1.0
20.0 26.0 2.0
23.0 15.0 108.0
0.0 1.0 0.0
1.0 2.0 1.0
1.0 2.0 0.0
3.0 2.0 1.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 10.0 1.0
39.0 27.0 39.0
17.0 26.0 20.0
6.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
8.0 13.0 1.0
1.0 3.0 1.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
28.0 28.0 7.0
1.0 2.0 0.0
1.0 4.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
9.0 8.0 0.0
2.0 15.0 1.0
1.0 1.0 0.0
1.0 2.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
3.0 4.0 1.0
1.0 6.0 3.0
0.0 1.0 0.0
2.0 1.0 0.0
1.0 1.0 0.0
1.0 7.0 0.0
16.0 18.0 24.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
1.0 14.0 1.0
1.0 1.0 0.0
0.0 4.0 0.0
4.0 24.0 1.0
1.0 0.0 0.0
1.0 4.0 0.0
0.0 0.0 0.0
11.0 15.0 41.0
3.0 6.0 2.0
16.0 27.0 1.0
4.0 17.0 12.0
1.0 1.0 0.0
1.0 3.0 3.0
13.0 41.0 106.0
2.0 2.0 0.0
34.0 60.0 143.0
1.0 1.0 0.0
2.0 11.0 1.0
41.0 21.0 1.0
15.0 23.0 1.0
1.0 4.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
3.0 3.0 0.0
2.0 5.0 0.0
7.0 9.0 17.0
6.0 13.0 0.0
9.0 3.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
0.0 6.0 0.0
1.0 4.0 0.0
2.0 3.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
2.0 5.0 0.0
6.0 4.0 0.0
1.0 20.0 0.0
3.0 2.0 1.0
8.0 12.0 1.0
1.0 0.0 0.0
7.0 27.0 4.0
1.0 1.0 0.0
1.0 5.0 0.0
1.0 2.0 0.0
4.0 2.0 0.0
13.0 15.0 1.0
0.0 0.0 0.0
