Reciprocal In Out
13.0 4.0 2.0
4.0 13.0 1.0
38.0 48.0 109.0
0.0 1.0 0.0
2.0 4.0 0.0
10.0 23.0 2.0
1.0 4.0 0.0
20.0 16.0 3.0
1.0 7.0 6.0
14.0 38.0 156.0
10.0 25.0 1.0
16.0 38.0 21.0
12.0 27.0 46.0
1.0 3.0 0.0
11.0 8.0 3.0
1.0 1.0 0.0
1.0 9.0 3.0
0.0 1.0 0.0
1.0 1.0 0.0
42.0 45.0 103.0
1.0 2.0 0.0
1.0 1.0 0.0
13.0 15.0 0.0
4.0 6.0 12.0
8.0 10.0 0.0
3.0 1.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
2.0 1.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
2.0 28.0 1.0
1.0 10.0 14.0
3.0 4.0 0.0
1.0 1.0 0.0
1.0 15.0 0.0
1.0 1.0 0.0
1.0 8.0 0.0
0.0 1.0 0.0
4.0 5.0 0.0
0.0 0.0 0.0
10.0 26.0 4.0
2.0 1.0 0.0
4.0 1.0 0.0
0.0 1.0 0.0
22.0 37.0 1.0
1.0 2.0 0.0
41.0 61.0 247.0
24.0 47.0 17.0
1.0 5.0 0.0
1.0 1.0 1.0
4.0 1.0 0.0
1.0 7.0 0.0
0.0 2.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
11.0 7.0 0.0
8.0 36.0 0.0
6.0 7.0 1.0
0.0 0.0 0.0
19.0 6.0 0.0
25.0 16.0 41.0
5.0 27.0 4.0
31.0 25.0 25.0
0.0 1.0 0.0
1.0 1.0 0.0
3.0 18.0 3.0
0.0 1.0 0.0
1.0 7.0 3.0
1.0 1.0 0.0
37.0 24.0 165.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 13.0 0.0
35.0 30.0 11.0
14.0 12.0 10.0
0.0 1.0 0.0
4.0 17.0 0.0
4.0 11.0 4.0
1.0 16.0 1.0
5.0 3.0 0.0
1.0 7.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
5.0 6.0 9.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 5.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
2.0 2.0 0.0
1.0 13.0 0.0
1.0 1.0 0.0
2.0 2.0 0.0
0.0 5.0 0.0
0.0 1.0 0.0
1.0 1.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 6.0 0.0
17.0 1.0 0.0
2.0 8.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
15.0 16.0 4.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
2.0 4.0 0.0
1.0 10.0 0.0
0.0 1.0 0.0
21.0 18.0 4.0
3.0 1.0 1.0
10.0 25.0 10.0
0.0 0.0 0.0
3.0 5.0 32.0
15.0 11.0 1.0
2.0 7.0 0.0
1.0 1.0 0.0
27.0 55.0 1.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
7.0 11.0 38.0
1.0 1.0 0.0
8.0 4.0 1.0
9.0 35.0 3.0
1.0 1.0 0.0
24.0 45.0 1.0
1.0 1.0 0.0
12.0 35.0 6.0
13.0 6.0 40.0
9.0 26.0 2.0
88.0 122.0 383.0
17.0 12.0 1.0
1.0 4.0 0.0
1.0 2.0 0.0
1.0 9.0 0.0
0.0 0.0 0.0
10.0 10.0 6.0
1.0 1.0 0.0
16.0 18.0 1.0
1.0 10.0 1.0
1.0 9.0 0.0
3.0 2.0 1.0
1.0 1.0 0.0
6.0 21.0 15.0
2.0 18.0 1.0
2.0 6.0 0.0
1.0 8.0 0.0
4.0 12.0 4.0
0.0 1.0 0.0
9.0 6.0 4.0
0.0 1.0 0.0
6.0 20.0 0.0
1.0 1.0 0.0
5.0 11.0 1.0
1.0 1.0 0.0
1.0 5.0 0.0
2.0 5.0 1.0
0.0 1.0 0.0
2.0 7.0 0.0
1.0 8.0 0.0
38.0 55.0 1.0
8.0 2.0 0.0
1.0 3.0 0.0
21.0 22.0 19.0
9.0 11.0 1.0
1.0 1.0 0.0
57.0 60.0 367.0
89.0 44.0 92.0
1.0 8.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
7.0 5.0 1.0
2.0 2.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
10.0 1.0 1.0
0.0 1.0 0.0
3.0 3.0 0.0
0.0 1.0 0.0
5.0 14.0 24.0
1.0 1.0 0.0
14.0 6.0 5.0
9.0 3.0 1.0
1.0 1.0 0.0
6.0 12.0 2.0
0.0 2.0 0.0
1.0 1.0 0.0
1.0 2.0 1.0
9.0 19.0 12.0
0.0 1.0 0.0
1.0 6.0 0.0
0.0 0.0 0.0
1.0 3.0 5.0
14.0 5.0 11.0
1.0 12.0 0.0
3.0 2.0 0.0
1.0 1.0 0.0
4.0 5.0 0.0
1.0 4.0 0.0
3.0 22.0 1.0
15.0 13.0 75.0
1.0 1.0 0.0
2.0 4.0 0.0
17.0 11.0 0.0
1.0 1.0 0.0
18.0 4.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
15.0 29.0 1.0
0.0 2.0 0.0
1.0 4.0 0.0
17.0 25.0 1.0
1.0 6.0 0.0
1.0 2.0 2.0
5.0 3.0 0.0
32.0 55.0 79.0
10.0 9.0 1.0
1.0 1.0 0.0
1.0 3.0 0.0
3.0 3.0 0.0
1.0 4.0 0.0
7.0 27.0 0.0
8.0 20.0 1.0
2.0 2.0 0.0
18.0 12.0 5.0
3.0 1.0 0.0
1.0 3.0 0.0
12.0 13.0 3.0
1.0 1.0 0.0
18.0 18.0 24.0
0.0 1.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
2.0 4.0 1.0
2.0 1.0 23.0
6.0 7.0 2.0
3.0 4.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 12.0 0.0
11.0 2.0 0.0
0.0 2.0 0.0
5.0 14.0 10.0
1.0 4.0 1.0
8.0 19.0 0.0
14.0 7.0 1.0
3.0 3.0 0.0
1.0 1.0 0.0
1.0 3.0 1.0
7.0 3.0 3.0
1.0 8.0 0.0
1.0 7.0 1.0
1.0 1.0 0.0
1.0 7.0 0.0
0.0 0.0 0.0
2.0 1.0 0.0
3.0 2.0 1.0
1.0 3.0 0.0
2.0 14.0 0.0
1.0 3.0 1.0
1.0 4.0 0.0
0.0 1.0 0.0
1.0 7.0 1.0
23.0 6.0 2.0
1.0 7.0 1.0
11.0 22.0 0.0
3.0 6.0 1.0
1.0 1.0 0.0
3.0 14.0 1.0
2.0 2.0 0.0
7.0 14.0 1.0
0.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
12.0 26.0 6.0
1.0 18.0 8.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 13.0 2.0
12.0 27.0 5.0
1.0 5.0 0.0
1.0 1.0 0.0
4.0 8.0 2.0
1.0 7.0 0.0
0.0 2.0 0.0
1.0 9.0 0.0
1.0 1.0 0.0
1.0 10.0 1.0
3.0 7.0 1.0
14.0 12.0 1.0
2.0 8.0 8.0
0.0 1.0 0.0
11.0 5.0 0.0
1.0 4.0 0.0
46.0 81.0 43.0
2.0 9.0 1.0
7.0 6.0 1.0
25.0 32.0 11.0
1.0 1.0 0.0
14.0 37.0 126.0
11.0 29.0 2.0
1.0 5.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 4.0 1.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 6.0 0.0
6.0 2.0 0.0
23.0 36.0 183.0
0.0 1.0 0.0
2.0 3.0 0.0
1.0 26.0 0.0
15.0 4.0 0.0
3.0 19.0 38.0
1.0 1.0 0.0
0.0 1.0 0.0
110.0 91.0 146.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 9.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
4.0 5.0 1.0
0.0 2.0 0.0
15.0 34.0 40.0
14.0 29.0 4.0
1.0 1.0 0.0
1.0 15.0 0.0
3.0 7.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 11.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
1.0 5.0 0.0
4.0 15.0 0.0
7.0 7.0 1.0
4.0 9.0 0.0
8.0 11.0 0.0
2.0 12.0 4.0
1.0 3.0 0.0
27.0 28.0 133.0
1.0 12.0 1.0
6.0 6.0 10.0
2.0 15.0 0.0
8.0 6.0 51.0
12.0 20.0 14.0
5.0 2.0 0.0
1.0 2.0 1.0
9.0 15.0 1.0
15.0 26.0 13.0
5.0 15.0 3.0
1.0 3.0 1.0
8.0 27.0 0.0
33.0 12.0 23.0
14.0 23.0 29.0
27.0 40.0 55.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 6.0 1.0
1.0 1.0 0.0
28.0 39.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
7.0 2.0 0.0
1.0 1.0 0.0
2.0 4.0 0.0
7.0 4.0 0.0
4.0 11.0 1.0
0.0 0.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
14.0 2.0 0.0
2.0 1.0 2.0
10.0 7.0 1.0
1.0 4.0 0.0
1.0 3.0 0.0
7.0 13.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
63.0 75.0 72.0
5.0 1.0 0.0
15.0 23.0 13.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
4.0 8.0 1.0
1.0 3.0 0.0
0.0 0.0 0.0
26.0 34.0 11.0
1.0 5.0 1.0
11.0 5.0 4.0
51.0 80.0 138.0
35.0 28.0 40.0
4.0 14.0 4.0
0.0 1.0 0.0
6.0 9.0 0.0
11.0 21.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
1.0 6.0 1.0
1.0 1.0 0.0
1.0 4.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
31.0 31.0 53.0
2.0 7.0 0.0
16.0 28.0 1.0
8.0 8.0 5.0
9.0 15.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 7.0 0.0
2.0 13.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
9.0 15.0 1.0
1.0 1.0 1.0
1.0 1.0 0.0
2.0 15.0 0.0
1.0 1.0 0.0
48.0 19.0 66.0
1.0 2.0 0.0
2.0 2.0 0.0
2.0 5.0 0.0
48.0 74.0 468.0
2.0 2.0 1.0
0.0 1.0 0.0
26.0 49.0 55.0
1.0 7.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
4.0 1.0 0.0
5.0 2.0 1.0
0.0 2.0 0.0
1.0 8.0 0.0
1.0 1.0 0.0
7.0 14.0 4.0
9.0 2.0 2.0
1.0 16.0 1.0
4.0 4.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
2.0 7.0 1.0
16.0 13.0 3.0
5.0 15.0 0.0
5.0 11.0 0.0
1.0 1.0 0.0
2.0 1.0 0.0
4.0 19.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 12.0 1.0
19.0 41.0 56.0
1.0 2.0 1.0
0.0 0.0 0.0
3.0 12.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
1.0 2.0 1.0
1.0 3.0 1.0
9.0 19.0 18.0
19.0 51.0 10.0
0.0 2.0 1.0
1.0 1.0 0.0
7.0 6.0 1.0
9.0 9.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
1.0 2.0 0.0
3.0 2.0 0.0
0.0 1.0 0.0
2.0 8.0 0.0
0.0 3.0 0.0
4.0 1.0 1.0
5.0 3.0 0.0
0.0 5.0 0.0
1.0 1.0 0.0
0.0 3.0 0.0
0.0 1.0 0.0
2.0 1.0 0.0
11.0 22.0 5.0
0.0 1.0 0.0
2.0 2.0 0.0
2.0 18.0 1.0
7.0 7.0 0.0
2.0 5.0 1.0
5.0 3.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
7.0 11.0 1.0
0.0 1.0 0.0
1.0 7.0 0.0
3.0 18.0 12.0
57.0 31.0 82.0
3.0 8.0 13.0
1.0 1.0 1.0
8.0 3.0 0.0
1.0 1.0 0.0
103.0 52.0 31.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 8.0 1.0
33.0 51.0 98.0
1.0 5.0 3.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
7.0 8.0 1.0
2.0 6.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
27.0 14.0 7.0
52.0 124.0 265.0
8.0 10.0 1.0
1.0 2.0 0.0
2.0 6.0 0.0
0.0 1.0 0.0
6.0 7.0 1.0
36.0 71.0 147.0
0.0 0.0 0.0
46.0 31.0 37.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
39.0 42.0 12.0
6.0 27.0 1.0
1.0 1.0 0.0
3.0 10.0 0.0
4.0 12.0 2.0
1.0 9.0 0.0
1.0 18.0 2.0
3.0 4.0 0.0
3.0 10.0 1.0
2.0 8.0 6.0
1.0 4.0 0.0
0.0 2.0 0.0
30.0 28.0 123.0
1.0 1.0 0.0
29.0 10.0 53.0
6.0 7.0 6.0
0.0 1.0 0.0
3.0 14.0 0.0
4.0 1.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
3.0 3.0 0.0
3.0 4.0 0.0
1.0 2.0 0.0
14.0 33.0 3.0
1.0 1.0 0.0
7.0 13.0 80.0
2.0 2.0 0.0
3.0 13.0 1.0
1.0 1.0 0.0
10.0 23.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
3.0 3.0 0.0
1.0 1.0 0.0
7.0 23.0 10.0
1.0 3.0 0.0
0.0 0.0 0.0
2.0 2.0 0.0
0.0 3.0 0.0
8.0 20.0 1.0
0.0 1.0 0.0
0.0 0.0 0.0
7.0 6.0 0.0
2.0 9.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
1.0 2.0 0.0
1.0 5.0 0.0
9.0 7.0 1.0
1.0 1.0 0.0
11.0 14.0 7.0
1.0 1.0 0.0
21.0 53.0 30.0
6.0 2.0 0.0
4.0 11.0 1.0
9.0 11.0 1.0
1.0 1.0 0.0
63.0 61.0 49.0
18.0 12.0 4.0
4.0 2.0 1.0
1.0 2.0 0.0
10.0 21.0 22.0
0.0 1.0 0.0
21.0 18.0 1.0
2.0 8.0 0.0
2.0 1.0 0.0
3.0 10.0 0.0
9.0 5.0 1.0
1.0 3.0 0.0
6.0 12.0 0.0
0.0 1.0 0.0
5.0 2.0 0.0
42.0 18.0 1.0
5.0 2.0 0.0
4.0 3.0 1.0
1.0 3.0 0.0
0.0 1.0 0.0
7.0 4.0 1.0
0.0 1.0 0.0
25.0 30.0 110.0
0.0 1.0 0.0
48.0 46.0 20.0
26.0 10.0 14.0
0.0 1.0 0.0
25.0 30.0 30.0
1.0 22.0 0.0
69.0 50.0 189.0
0.0 8.0 0.0
3.0 2.0 0.0
10.0 16.0 4.0
1.0 11.0 0.0
10.0 10.0 23.0
3.0 10.0 0.0
6.0 11.0 2.0
1.0 2.0 0.0
3.0 4.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
1.0 1.0 0.0
5.0 15.0 1.0
23.0 10.0 1.0
4.0 3.0 1.0
1.0 1.0 0.0
24.0 16.0 2.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 7.0 0.0
3.0 5.0 0.0
5.0 12.0 17.0
6.0 5.0 0.0
0.0 1.0 0.0
6.0 8.0 1.0
9.0 20.0 2.0
1.0 3.0 1.0
1.0 4.0 0.0
4.0 7.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 21.0 0.0
8.0 4.0 1.0
1.0 2.0 0.0
26.0 30.0 4.0
1.0 1.0 0.0
6.0 3.0 0.0
2.0 17.0 1.0
2.0 8.0 0.0
90.0 92.0 209.0
12.0 21.0 4.0
1.0 2.0 0.0
13.0 11.0 1.0
6.0 6.0 1.0
1.0 7.0 1.0
0.0 1.0 0.0
17.0 32.0 108.0
1.0 2.0 1.0
0.0 1.0 0.0
1.0 6.0 0.0
5.0 6.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
4.0 8.0 7.0
11.0 7.0 0.0
31.0 65.0 145.0
4.0 4.0 1.0
3.0 13.0 0.0
1.0 2.0 0.0
4.0 1.0 1.0
1.0 2.0 0.0
16.0 10.0 71.0
1.0 1.0 0.0
61.0 60.0 270.0
3.0 10.0 11.0
0.0 1.0 0.0
5.0 5.0 0.0
2.0 7.0 8.0
1.0 1.0 0.0
12.0 4.0 0.0
25.0 14.0 4.0
9.0 12.0 0.0
1.0 12.0 0.0
0.0 0.0 0.0
7.0 17.0 1.0
1.0 1.0 0.0
34.0 47.0 165.0
6.0 36.0 1.0
5.0 5.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 17.0 1.0
1.0 1.0 0.0
1.0 5.0 1.0
0.0 0.0 0.0
1.0 6.0 0.0
3.0 2.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
45.0 35.0 228.0
5.0 10.0 2.0
5.0 11.0 1.0
3.0 12.0 0.0
1.0 1.0 0.0
3.0 9.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
11.0 8.0 0.0
6.0 13.0 2.0
6.0 19.0 2.0
1.0 2.0 0.0
2.0 5.0 0.0
12.0 1.0 0.0
1.0 2.0 0.0
3.0 18.0 1.0
3.0 1.0 0.0
10.0 23.0 196.0
18.0 24.0 9.0
8.0 24.0 1.0
0.0 1.0 0.0
3.0 2.0 0.0
0.0 1.0 0.0
1.0 7.0 0.0
6.0 19.0 62.0
1.0 11.0 1.0
1.0 2.0 0.0
9.0 36.0 5.0
4.0 5.0 1.0
1.0 0.0 0.0
2.0 15.0 1.0
1.0 1.0 0.0
1.0 5.0 1.0
1.0 2.0 0.0
18.0 38.0 1.0
7.0 8.0 54.0
2.0 1.0 0.0
1.0 2.0 1.0
1.0 19.0 1.0
11.0 23.0 47.0
1.0 0.0 0.0
5.0 10.0 0.0
2.0 4.0 0.0
5.0 29.0 11.0
4.0 2.0 1.0
0.0 0.0 0.0
3.0 3.0 1.0
3.0 2.0 0.0
7.0 1.0 1.0
0.0 0.0 0.0
11.0 3.0 1.0
4.0 6.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
63.0 80.0 52.0
4.0 5.0 0.0
1.0 1.0 0.0
3.0 2.0 0.0
9.0 8.0 1.0
1.0 3.0 0.0
9.0 15.0 1.0
2.0 4.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 3.0 0.0
2.0 1.0 1.0
10.0 16.0 18.0
4.0 9.0 1.0
4.0 10.0 2.0
3.0 3.0 0.0
2.0 6.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 10.0 2.0
1.0 6.0 0.0
10.0 13.0 1.0
9.0 3.0 0.0
1.0 2.0 0.0
1.0 6.0 0.0
1.0 12.0 0.0
2.0 2.0 1.0
0.0 1.0 0.0
18.0 13.0 1.0
3.0 5.0 1.0
8.0 7.0 2.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
10.0 9.0 1.0
0.0 0.0 0.0
5.0 18.0 1.0
4.0 1.0 0.0
4.0 5.0 1.0
2.0 5.0 0.0
14.0 16.0 1.0
19.0 7.0 0.0
1.0 1.0 0.0
13.0 30.0 16.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
3.0 17.0 0.0
1.0 4.0 4.0
19.0 28.0 15.0
1.0 3.0 0.0
40.0 39.0 12.0
0.0 0.0 0.0
0.0 1.0 0.0
6.0 11.0 0.0
3.0 7.0 0.0
11.0 20.0 1.0
1.0 2.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
3.0 11.0 1.0
0.0 2.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
2.0 12.0 1.0
1.0 6.0 0.0
5.0 12.0 0.0
1.0 4.0 0.0
30.0 59.0 252.0
6.0 3.0 0.0
4.0 13.0 0.0
1.0 3.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
83.0 53.0 84.0
2.0 18.0 0.0
1.0 3.0 1.0
5.0 10.0 1.0
1.0 8.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 19.0 15.0
6.0 9.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 13.0 1.0
2.0 18.0 16.0
1.0 6.0 0.0
2.0 4.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 2.0 1.0
2.0 16.0 0.0
2.0 2.0 0.0
4.0 2.0 0.0
2.0 21.0 1.0
1.0 5.0 0.0
3.0 15.0 28.0
2.0 1.0 0.0
8.0 27.0 142.0
0.0 0.0 0.0
4.0 14.0 1.0
7.0 7.0 1.0
2.0 12.0 0.0
2.0 5.0 1.0
3.0 5.0 8.0
4.0 8.0 1.0
2.0 1.0 0.0
2.0 7.0 0.0
1.0 1.0 0.0
3.0 14.0 21.0
1.0 1.0 0.0
1.0 1.0 1.0
1.0 7.0 0.0
37.0 17.0 10.0
51.0 51.0 222.0
5.0 1.0 0.0
1.0 7.0 6.0
28.0 26.0 26.0
0.0 1.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
2.0 9.0 10.0
1.0 5.0 0.0
4.0 13.0 1.0
1.0 1.0 1.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 1.0 1.0
39.0 51.0 26.0
3.0 20.0 2.0
3.0 1.0 0.0
4.0 15.0 1.0
2.0 9.0 1.0
0.0 2.0 0.0
2.0 13.0 1.0
1.0 1.0 0.0
16.0 26.0 32.0
13.0 12.0 21.0
16.0 12.0 3.0
1.0 1.0 0.0
27.0 20.0 6.0
4.0 1.0 0.0
4.0 6.0 0.0
2.0 5.0 0.0
1.0 5.0 0.0
1.0 10.0 1.0
25.0 29.0 180.0
1.0 2.0 0.0
0.0 1.0 0.0
78.0 141.0 393.0
1.0 1.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 6.0 0.0
1.0 9.0 0.0
1.0 11.0 1.0
0.0 0.0 0.0
4.0 16.0 10.0
7.0 7.0 0.0
23.0 42.0 28.0
0.0 1.0 0.0
1.0 3.0 0.0
7.0 2.0 4.0
1.0 6.0 0.0
3.0 10.0 0.0
1.0 3.0 0.0
7.0 14.0 1.0
3.0 1.0 0.0
4.0 11.0 1.0
0.0 1.0 0.0
11.0 4.0 1.0
0.0 1.0 0.0
2.0 1.0 0.0
7.0 11.0 1.0
1.0 7.0 0.0
1.0 3.0 0.0
1.0 2.0 0.0
2.0 6.0 1.0
17.0 6.0 14.0
1.0 1.0 0.0
13.0 12.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
6.0 17.0 18.0
34.0 30.0 7.0
1.0 1.0 0.0
30.0 39.0 65.0
1.0 6.0 0.0
1.0 6.0 0.0
8.0 14.0 32.0
47.0 35.0 49.0
90.0 49.0 164.0
9.0 31.0 48.0
27.0 26.0 0.0
8.0 27.0 1.0
1.0 2.0 0.0
1.0 2.0 0.0
4.0 5.0 0.0
6.0 3.0 0.0
1.0 4.0 0.0
0.0 1.0 0.0
1.0 11.0 0.0
1.0 9.0 0.0
1.0 2.0 0.0
2.0 3.0 0.0
6.0 19.0 14.0
6.0 18.0 4.0
2.0 6.0 1.0
10.0 12.0 1.0
1.0 1.0 0.0
5.0 19.0 1.0
1.0 2.0 0.0
2.0 9.0 1.0
1.0 1.0 0.0
1.0 8.0 1.0
5.0 2.0 5.0
9.0 4.0 4.0
2.0 7.0 24.0
1.0 5.0 0.0
1.0 3.0 0.0
7.0 8.0 8.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 9.0 0.0
1.0 3.0 0.0
2.0 13.0 0.0
1.0 2.0 1.0
24.0 13.0 10.0
1.0 1.0 0.0
1.0 1.0 0.0
10.0 39.0 11.0
0.0 1.0 0.0
0.0 0.0 0.0
5.0 16.0 0.0
4.0 8.0 1.0
6.0 27.0 7.0
0.0 1.0 0.0
1.0 7.0 0.0
2.0 3.0 1.0
1.0 5.0 0.0
1.0 1.0 0.0
4.0 12.0 0.0
1.0 2.0 0.0
1.0 3.0 0.0
11.0 45.0 6.0
1.0 3.0 0.0
0.0 1.0 0.0
5.0 6.0 6.0
1.0 6.0 0.0
4.0 12.0 0.0
1.0 1.0 0.0
1.0 3.0 1.0
1.0 9.0 0.0
1.0 5.0 2.0
1.0 5.0 1.0
12.0 26.0 3.0
0.0 0.0 0.0
5.0 15.0 37.0
8.0 13.0 1.0
1.0 3.0 0.0
1.0 9.0 0.0
5.0 4.0 7.0
0.0 0.0 0.0
1.0 1.0 0.0
2.0 2.0 1.0
33.0 10.0 1.0
10.0 11.0 49.0
7.0 2.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
0.0 2.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
4.0 2.0 0.0
1.0 4.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
58.0 33.0 45.0
1.0 4.0 0.0
1.0 19.0 0.0
2.0 32.0 2.0
0.0 0.0 0.0
10.0 16.0 2.0
0.0 1.0 0.0
1.0 1.0 0.0
3.0 5.0 1.0
0.0 1.0 0.0
2.0 2.0 0.0
8.0 11.0 2.0
1.0 2.0 0.0
26.0 34.0 60.0
7.0 15.0 1.0
3.0 4.0 2.0
3.0 13.0 1.0
3.0 7.0 24.0
3.0 19.0 66.0
0.0 0.0 0.0
0.0 0.0 0.0
3.0 7.0 0.0
2.0 3.0 1.0
6.0 17.0 1.0
2.0 9.0 10.0
8.0 1.0 0.0
9.0 20.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
5.0 11.0 5.0
13.0 13.0 1.0
13.0 23.0 67.0
14.0 28.0 4.0
0.0 1.0 0.0
0.0 3.0 0.0
0.0 2.0 0.0
9.0 17.0 64.0
1.0 3.0 0.0
32.0 37.0 103.0
8.0 17.0 1.0
6.0 4.0 1.0
0.0 5.0 0.0
4.0 2.0 0.0
1.0 2.0 0.0
4.0 6.0 0.0
0.0 1.0 0.0
2.0 2.0 0.0
0.0 0.0 0.0
7.0 7.0 1.0
7.0 20.0 1.0
0.0 11.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
2.0 3.0 1.0
0.0 1.0 0.0
1.0 3.0 0.0
2.0 9.0 8.0
29.0 36.0 110.0
9.0 4.0 1.0
0.0 0.0 0.0
0.0 1.0 0.0
7.0 21.0 5.0
8.0 7.0 0.0
1.0 5.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
10.0 14.0 1.0
1.0 7.0 1.0
0.0 1.0 0.0
1.0 10.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 4.0 1.0
0.0 1.0 0.0
